ranking_type,ranking_type_name,datetime,symbol,exchange_id,instrument_id,broker,volume,volume_change,volume_ranking,long_oi,long_change,long_ranking,short_oi,short_change,short_ranking
VOLUME,成交量排名,20250929,SHFE.rb2603,SHFE,rb2603,Z中信期货,29594,-1773,2,22814.0,1561.0,3.0,20533.0,-67.0,3.0
SHORT,空头持仓排名,20250929,SHFE.rb2603,SHFE,rb2603,Z中信期货,29594,-1773,2,22814.0,1561.0,3.0,20533.0,-67.0,3.0
LONG,多头持仓排名,20250929,SHFE.rb2601,SHFE,rb2601,Z中信期货,289112,-23444,2,306010.0,-3912.0,1.0,149023.0,-12938.0,3.0
SHORT,空头持仓排名,20250929,SHFE.rb2605,SHFE,rb2605,Z中信期货,6438,-854,2,6652.0,-332.0,4.0,11723.0,-280.0,3.0
VOLUME,成交量排名,20250929,SHFE.rb2605,SHFE,rb2605,Z中信期货,6438,-854,2,6652.0,-332.0,4.0,11723.0,-280.0,3.0
VOLUME,成交量排名,20250929,SHFE.rb2601,SHFE,rb2601,Z中信期货,289112,-23444,2,306010.0,-3912.0,1.0,149023.0,-12938.0,3.0
LONG,多头持仓排名,20250929,SHFE.rb2605,SHFE,rb2605,Z中信期货,6438,-854,2,6652.0,-332.0,4.0,11723.0,-280.0,3.0
LONG,多头持仓排名,20250929,SHFE.rb2603,SHFE,rb2603,Z中信期货,29594,-1773,2,22814.0,1561.0,3.0,20533.0,-67.0,3.0
SHORT,空头持仓排名,20250929,SHFE.rb2601,SHFE,rb2601,Z中信期货,289112,-23444,2,306010.0,-3912.0,1.0,149023.0,-12938.0,3.0
SHORT,空头持仓排名,20250930,SHFE.rb2601,SHFE,rb2601,Z中信期货,219181,-69931,2,296772.0,-9238.0,1.0,143062.0,-5961.0,3.0
VOLUME,成交量排名,20250930,SHFE.rb2601,SHFE,rb2601,Z中信期货,219181,-69931,2,296772.0,-9238.0,1.0,143062.0,-5961.0,3.0
SHORT,空头持仓排名,20250930,SHFE.rb2603,SHFE,rb2603,Z中信期货,21796,-7798,2,20662.0,-2152.0,3.0,20291.0,-242.0,3.0
LONG,多头持仓排名,20250930,SHFE.rb2601,SHFE,rb2601,Z中信期货,219181,-69931,2,296772.0,-9238.0,1.0,143062.0,-5961.0,3.0
LONG,多头持仓排名,20250930,SHFE.rb2605,SHFE,rb2605,Z中信期货,7259,821,2,7838.0,1186.0,4.0,12558.0,835.0,2.0
LONG,多头持仓排名,20250930,SHFE.rb2603,SHFE,rb2603,Z中信期货,21796,-7798,2,20662.0,-2152.0,3.0,20291.0,-242.0,3.0
SHORT,空头持仓排名,20250930,SHFE.rb2605,SHFE,rb2605,Z中信期货,7259,821,2,7838.0,1186.0,4.0,12558.0,835.0,2.0
VOLUME,成交量排名,20250930,SHFE.rb2603,SHFE,rb2603,Z中信期货,21796,-7798,2,20662.0,-2152.0,3.0,20291.0,-242.0,3.0
VOLUME,成交量排名,20250930,SHFE.rb2605,SHFE,rb2605,Z中信期货,7259,821,2,7838.0,1186.0,4.0,12558.0,835.0,2.0
LONG,多头持仓排名,20251009,SHFE.rb2603,SHFE,rb2603,Z中信期货,22518,722,2,22811.0,2149.0,4.0,20686.0,395.0,4.0
VOLUME,成交量排名,20251009,SHFE.rb2603,SHFE,rb2603,Z中信期货,22518,722,2,22811.0,2149.0,4.0,20686.0,395.0,4.0
LONG,多头持仓排名,20251009,SHFE.rb2601,SHFE,rb2601,Z中信期货,192548,-26633,2,315550.0,18778.0,1.0,158210.0,15148.0,2.0
SHORT,空头持仓排名,20251009,SHFE.rb2601,SHFE,rb2601,Z中信期货,192548,-26633,2,315550.0,18778.0,1.0,158210.0,15148.0,2.0
VOLUME,成交量排名,20251009,SHFE.rb2601,SHFE,rb2601,Z中信期货,192548,-26633,2,315550.0,18778.0,1.0,158210.0,15148.0,2.0
LONG,多头持仓排名,20251009,SHFE.rb2605,SHFE,rb2605,Z中信期货,5431,-1828,3,8947.0,1109.0,2.0,12822.0,264.0,2.0
SHORT,空头持仓排名,20251009,SHFE.rb2605,SHFE,rb2605,Z中信期货,5431,-1828,3,8947.0,1109.0,2.0,12822.0,264.0,2.0
VOLUME,成交量排名,20251009,SHFE.rb2605,SHFE,rb2605,Z中信期货,5431,-1828,3,8947.0,1109.0,2.0,12822.0,264.0,2.0
SHORT,空头持仓排名,20251009,SHFE.rb2603,SHFE,rb2603,Z中信期货,22518,722,2,22811.0,2149.0,4.0,20686.0,395.0,4.0
VOLUME,成交量排名,20251010,SHFE.rb2601,SHFE,rb2601,Z中信期货,241407,48859,2,316788.0,1238.0,1.0,163089.0,4879.0,2.0
VOLUME,成交量排名,20251010,SHFE.rb2605,SHFE,rb2605,Z中信期货,5489,58,2,8752.0,-195.0,2.0,13398.0,576.0,2.0
SHORT,空头持仓排名,20251010,SHFE.rb2603,SHFE,rb2603,Z中信期货,44271,21753,1,24811.0,2000.0,4.0,20797.0,111.0,4.0
LONG,多头持仓排名,20251010,SHFE.rb2603,SHFE,rb2603,Z中信期货,44271,21753,1,24811.0,2000.0,4.0,20797.0,111.0,4.0
LONG,多头持仓排名,20251010,SHFE.rb2601,SHFE,rb2601,Z中信期货,241407,48859,2,316788.0,1238.0,1.0,163089.0,4879.0,2.0
SHORT,空头持仓排名,20251010,SHFE.rb2605,SHFE,rb2605,Z中信期货,5489,58,2,8752.0,-195.0,2.0,13398.0,576.0,2.0
LONG,多头持仓排名,20251010,SHFE.rb2605,SHFE,rb2605,Z中信期货,5489,58,2,8752.0,-195.0,2.0,13398.0,576.0,2.0
SHORT,空头持仓排名,20251010,SHFE.rb2601,SHFE,rb2601,Z中信期货,241407,48859,2,316788.0,1238.0,1.0,163089.0,4879.0,2.0
VOLUME,成交量排名,20251010,SHFE.rb2603,SHFE,rb2603,Z中信期货,44271,21753,1,24811.0,2000.0,4.0,20797.0,111.0,4.0
SHORT,空头持仓排名,20251013,SHFE.rb2605,SHFE,rb2605,Z中信期货,14444,8955,2,10222.0,1470.0,2.0,15294.0,1896.0,2.0
SHORT,空头持仓排名,20251013,SHFE.rb2603,SHFE,rb2603,Z中信期货,39852,-4419,3,26254.0,1443.0,4.0,21768.0,971.0,4.0
LONG,多头持仓排名,20251013,SHFE.rb2601,SHFE,rb2601,Z中信期货,225189,-16218,2,324012.0,7224.0,1.0,160240.0,-2849.0,2.0
VOLUME,成交量排名,20251013,SHFE.rb2601,SHFE,rb2601,Z中信期货,225189,-16218,2,324012.0,7224.0,1.0,160240.0,-2849.0,2.0
SHORT,空头持仓排名,20251013,SHFE.rb2601,SHFE,rb2601,Z中信期货,225189,-16218,2,324012.0,7224.0,1.0,160240.0,-2849.0,2.0
VOLUME,成交量排名,20251013,SHFE.rb2603,SHFE,rb2603,Z中信期货,39852,-4419,3,26254.0,1443.0,4.0,21768.0,971.0,4.0
LONG,多头持仓排名,20251013,SHFE.rb2605,SHFE,rb2605,Z中信期货,14444,8955,2,10222.0,1470.0,2.0,15294.0,1896.0,2.0
VOLUME,成交量排名,20251013,SHFE.rb2605,SHFE,rb2605,Z中信期货,14444,8955,2,10222.0,1470.0,2.0,15294.0,1896.0,2.0
LONG,多头持仓排名,20251013,SHFE.rb2603,SHFE,rb2603,Z中信期货,39852,-4419,3,26254.0,1443.0,4.0,21768.0,971.0,4.0
VOLUME,成交量排名,20251014,SHFE.rb2601,SHFE,rb2601,Z中信期货,229623,4434,2,305941.0,-18071.0,1.0,172114.0,11874.0,2.0
VOLUME,成交量排名,20251014,SHFE.rb2605,SHFE,rb2605,Z中信期货,12868,-1576,2,9985.0,-237.0,2.0,15567.0,273.0,2.0
VOLUME,成交量排名,20251014,SHFE.rb2603,SHFE,rb2603,Z中信期货,45262,5410,2,24743.0,-1511.0,4.0,21357.0,-411.0,4.0
SHORT,空头持仓排名,20251014,SHFE.rb2601,SHFE,rb2601,Z中信期货,229623,4434,2,305941.0,-18071.0,1.0,172114.0,11874.0,2.0
SHORT,空头持仓排名,20251014,SHFE.rb2605,SHFE,rb2605,Z中信期货,12868,-1576,2,9985.0,-237.0,2.0,15567.0,273.0,2.0
LONG,多头持仓排名,20251014,SHFE.rb2603,SHFE,rb2603,Z中信期货,45262,5410,2,24743.0,-1511.0,4.0,21357.0,-411.0,4.0
LONG,多头持仓排名,20251014,SHFE.rb2605,SHFE,rb2605,Z中信期货,12868,-1576,2,9985.0,-237.0,2.0,15567.0,273.0,2.0
LONG,多头持仓排名,20251014,SHFE.rb2601,SHFE,rb2601,Z中信期货,229623,4434,2,305941.0,-18071.0,1.0,172114.0,11874.0,2.0
SHORT,空头持仓排名,20251014,SHFE.rb2603,SHFE,rb2603,Z中信期货,45262,5410,2,24743.0,-1511.0,4.0,21357.0,-411.0,4.0
SHORT,空头持仓排名,20251015,SHFE.rb2603,SHFE,rb2603,Z中信期货,49939,4677,2,24170.0,-573.0,4.0,22799.0,1442.0,4.0
VOLUME,成交量排名,20251015,SHFE.rb2605,SHFE,rb2605,Z中信期货,9834,-3034,2,9662.0,-323.0,3.0,16600.0,1033.0,2.0
LONG,多头持仓排名,20251015,SHFE.rb2605,SHFE,rb2605,Z中信期货,9834,-3034,2,9662.0,-323.0,3.0,16600.0,1033.0,2.0
VOLUME,成交量排名,20251015,SHFE.rb2601,SHFE,rb2601,Z中信期货,211171,-18452,2,301944.0,-3997.0,1.0,192702.0,20588.0,2.0
LONG,多头持仓排名,20251015,SHFE.rb2601,SHFE,rb2601,Z中信期货,211171,-18452,2,301944.0,-3997.0,1.0,192702.0,20588.0,2.0
LONG,多头持仓排名,20251015,SHFE.rb2603,SHFE,rb2603,Z中信期货,49939,4677,2,24170.0,-573.0,4.0,22799.0,1442.0,4.0
SHORT,空头持仓排名,20251015,SHFE.rb2601,SHFE,rb2601,Z中信期货,211171,-18452,2,301944.0,-3997.0,1.0,192702.0,20588.0,2.0
VOLUME,成交量排名,20251015,SHFE.rb2603,SHFE,rb2603,Z中信期货,49939,4677,2,24170.0,-573.0,4.0,22799.0,1442.0,4.0
SHORT,空头持仓排名,20251015,SHFE.rb2605,SHFE,rb2605,Z中信期货,9834,-3034,2,9662.0,-323.0,3.0,16600.0,1033.0,2.0
LONG,多头持仓排名,20251016,SHFE.rb2605,SHFE,rb2605,Z中信期货,14965,5131,2,10989.0,1327.0,3.0,16974.0,374.0,2.0
VOLUME,成交量排名,20251016,SHFE.rb2603,SHFE,rb2603,Z中信期货,52790,2851,1,27154.0,2984.0,4.0,21925.0,-874.0,5.0
LONG,多头持仓排名,20251016,SHFE.rb2601,SHFE,rb2601,Z中信期货,236011,24840,2,306890.0,4946.0,1.0,176295.0,-16407.0,2.0
VOLUME,成交量排名,20251016,SHFE.rb2601,SHFE,rb2601,Z中信期货,236011,24840,2,306890.0,4946.0,1.0,176295.0,-16407.0,2.0
VOLUME,成交量排名,20251016,SHFE.rb2605,SHFE,rb2605,Z中信期货,14965,5131,2,10989.0,1327.0,3.0,16974.0,374.0,2.0
SHORT,空头持仓排名,20251016,SHFE.rb2605,SHFE,rb2605,Z中信期货,14965,5131,2,10989.0,1327.0,3.0,16974.0,374.0,2.0
LONG,多头持仓排名,20251016,SHFE.rb2603,SHFE,rb2603,Z中信期货,52790,2851,1,27154.0,2984.0,4.0,21925.0,-874.0,5.0
SHORT,空头持仓排名,20251016,SHFE.rb2601,SHFE,rb2601,Z中信期货,236011,24840,2,306890.0,4946.0,1.0,176295.0,-16407.0,2.0
SHORT,空头持仓排名,20251016,SHFE.rb2603,SHFE,rb2603,Z中信期货,52790,2851,1,27154.0,2984.0,4.0,21925.0,-874.0,5.0
SHORT,空头持仓排名,20251017,SHFE.rb2601,SHFE,rb2601,Z中信期货,164660,-71351,3,288474.0,-18416.0,1.0,166931.0,-9364.0,2.0
SHORT,空头持仓排名,20251017,SHFE.rb2605,SHFE,rb2605,Z中信期货,9678,-5287,2,11746.0,757.0,3.0,17653.0,679.0,2.0
VOLUME,成交量排名,20251017,SHFE.rb2605,SHFE,rb2605,Z中信期货,9678,-5287,2,11746.0,757.0,3.0,17653.0,679.0,2.0
VOLUME,成交量排名,20251017,SHFE.rb2603,SHFE,rb2603,Z中信期货,35015,-17775,3,24750.0,-2404.0,4.0,21544.0,-381.0,5.0
LONG,多头持仓排名,20251017,SHFE.rb2603,SHFE,rb2603,Z中信期货,35015,-17775,3,24750.0,-2404.0,4.0,21544.0,-381.0,5.0
VOLUME,成交量排名,20251017,SHFE.rb2601,SHFE,rb2601,Z中信期货,164660,-71351,3,288474.0,-18416.0,1.0,166931.0,-9364.0,2.0
LONG,多头持仓排名,20251017,SHFE.rb2605,SHFE,rb2605,Z中信期货,9678,-5287,2,11746.0,757.0,3.0,17653.0,679.0,2.0
SHORT,空头持仓排名,20251017,SHFE.rb2603,SHFE,rb2603,Z中信期货,35015,-17775,3,24750.0,-2404.0,4.0,21544.0,-381.0,5.0
LONG,多头持仓排名,20251017,SHFE.rb2601,SHFE,rb2601,Z中信期货,164660,-71351,3,288474.0,-18416.0,1.0,166931.0,-9364.0,2.0
SHORT,空头持仓排名,20251020,SHFE.rb2601,SHFE,rb2601,Z中信期货,242007,77347,2,292312.0,3838.0,1.0,180104.0,13173.0,2.0
LONG,多头持仓排名,20251020,SHFE.rb2601,SHFE,rb2601,Z中信期货,242007,77347,2,292312.0,3838.0,1.0,180104.0,13173.0,2.0
VOLUME,成交量排名,20251020,SHFE.rb2601,SHFE,rb2601,Z中信期货,242007,77347,2,292312.0,3838.0,1.0,180104.0,13173.0,2.0
VOLUME,成交量排名,20251020,SHFE.rb2603,SHFE,rb2603,Z中信期货,49930,14915,1,24489.0,-261.0,4.0,21795.0,251.0,5.0
SHORT,空头持仓排名,20251020,SHFE.rb2605,SHFE,rb2605,Z中信期货,11053,1375,2,11602.0,-144.0,3.0,17970.0,317.0,2.0
LONG,多头持仓排名,20251020,SHFE.rb2603,SHFE,rb2603,Z中信期货,49930,14915,1,24489.0,-261.0,4.0,21795.0,251.0,5.0
VOLUME,成交量排名,20251020,SHFE.rb2605,SHFE,rb2605,Z中信期货,11053,1375,2,11602.0,-144.0,3.0,17970.0,317.0,2.0
LONG,多头持仓排名,20251020,SHFE.rb2605,SHFE,rb2605,Z中信期货,11053,1375,2,11602.0,-144.0,3.0,17970.0,317.0,2.0
SHORT,空头持仓排名,20251020,SHFE.rb2603,SHFE,rb2603,Z中信期货,49930,14915,1,24489.0,-261.0,4.0,21795.0,251.0,5.0
VOLUME,成交量排名,20251021,SHFE.rb2605,SHFE,rb2605,Z中信期货,10217,-836,2,10856.0,-746.0,3.0,18071.0,101.0,2.0
VOLUME,成交量排名,20251021,SHFE.rb2603,SHFE,rb2603,Z中信期货,42169,-7761,1,24897.0,408.0,4.0,21502.0,-293.0,5.0
LONG,多头持仓排名,20251021,SHFE.rb2603,SHFE,rb2603,Z中信期货,42169,-7761,1,24897.0,408.0,4.0,21502.0,-293.0,5.0
VOLUME,成交量排名,20251021,SHFE.rb2601,SHFE,rb2601,Z中信期货,165714,-76293,3,298543.0,6231.0,1.0,165413.0,-14691.0,2.0
LONG,多头持仓排名,20251021,SHFE.rb2605,SHFE,rb2605,Z中信期货,10217,-836,2,10856.0,-746.0,3.0,18071.0,101.0,2.0
SHORT,空头持仓排名,20251021,SHFE.rb2605,SHFE,rb2605,Z中信期货,10217,-836,2,10856.0,-746.0,3.0,18071.0,101.0,2.0
SHORT,空头持仓排名,20251021,SHFE.rb2603,SHFE,rb2603,Z中信期货,42169,-7761,1,24897.0,408.0,4.0,21502.0,-293.0,5.0
SHORT,空头持仓排名,20251021,SHFE.rb2601,SHFE,rb2601,Z中信期货,165714,-76293,3,298543.0,6231.0,1.0,165413.0,-14691.0,2.0
LONG,多头持仓排名,20251021,SHFE.rb2601,SHFE,rb2601,Z中信期货,165714,-76293,3,298543.0,6231.0,1.0,165413.0,-14691.0,2.0
SHORT,空头持仓排名,20251022,SHFE.rb2603,SHFE,rb2603,Z中信期货,21241,-20928,3,26761.0,1864.0,4.0,21633.0,131.0,5.0
VOLUME,成交量排名,20251022,SHFE.rb2601,SHFE,rb2601,Z中信期货,150514,-15200,2,300892.0,2349.0,1.0,159150.0,-6263.0,2.0
LONG,多头持仓排名,20251022,SHFE.rb2603,SHFE,rb2603,Z中信期货,21241,-20928,3,26761.0,1864.0,4.0,21633.0,131.0,5.0
VOLUME,成交量排名,20251022,SHFE.rb2605,SHFE,rb2605,Z中信期货,8194,-2023,2,11988.0,1132.0,3.0,18015.0,-56.0,2.0
VOLUME,成交量排名,20251022,SHFE.rb2603,SHFE,rb2603,Z中信期货,21241,-20928,3,26761.0,1864.0,4.0,21633.0,131.0,5.0
LONG,多头持仓排名,20251022,SHFE.rb2605,SHFE,rb2605,Z中信期货,8194,-2023,2,11988.0,1132.0,3.0,18015.0,-56.0,2.0
SHORT,空头持仓排名,20251022,SHFE.rb2601,SHFE,rb2601,Z中信期货,150514,-15200,2,300892.0,2349.0,1.0,159150.0,-6263.0,2.0
SHORT,空头持仓排名,20251022,SHFE.rb2605,SHFE,rb2605,Z中信期货,8194,-2023,2,11988.0,1132.0,3.0,18015.0,-56.0,2.0
LONG,多头持仓排名,20251022,SHFE.rb2601,SHFE,rb2601,Z中信期货,150514,-15200,2,300892.0,2349.0,1.0,159150.0,-6263.0,2.0
VOLUME,成交量排名,20251023,SHFE.rb2605,SHFE,rb2605,Z中信期货,11480,3286,1,12048.0,60.0,3.0,18477.0,462.0,2.0
LONG,多头持仓排名,20251023,SHFE.rb2605,SHFE,rb2605,Z中信期货,11480,3286,1,12048.0,60.0,3.0,18477.0,462.0,2.0
SHORT,空头持仓排名,20251023,SHFE.rb2603,SHFE,rb2603,Z中信期货,33566,12325,2,31117.0,4356.0,4.0,22031.0,398.0,5.0
SHORT,空头持仓排名,20251023,SHFE.rb2601,SHFE,rb2601,Z中信期货,187480,36966,2,300507.0,-385.0,1.0,152453.0,-6697.0,2.0
VOLUME,成交量排名,20251023,SHFE.rb2601,SHFE,rb2601,Z中信期货,187480,36966,2,300507.0,-385.0,1.0,152453.0,-6697.0,2.0
VOLUME,成交量排名,20251023,SHFE.rb2603,SHFE,rb2603,Z中信期货,33566,12325,2,31117.0,4356.0,4.0,22031.0,398.0,5.0
LONG,多头持仓排名,20251023,SHFE.rb2603,SHFE,rb2603,Z中信期货,33566,12325,2,31117.0,4356.0,4.0,22031.0,398.0,5.0
SHORT,空头持仓排名,20251023,SHFE.rb2605,SHFE,rb2605,Z中信期货,11480,3286,1,12048.0,60.0,3.0,18477.0,462.0,2.0
LONG,多头持仓排名,20251023,SHFE.rb2601,SHFE,rb2601,Z中信期货,187480,36966,2,300507.0,-385.0,1.0,152453.0,-6697.0,2.0
LONG,多头持仓排名,20251024,SHFE.rb2605,SHFE,rb2605,Z中信期货,17066,5586,2,13445.0,1397.0,3.0,19280.0,803.0,2.0
LONG,多头持仓排名,20251024,SHFE.rb2603,SHFE,rb2603,Z中信期货,40900,7334,2,32269.0,1152.0,4.0,22577.0,546.0,5.0
VOLUME,成交量排名,20251024,SHFE.rb2605,SHFE,rb2605,Z中信期货,17066,5586,2,13445.0,1397.0,3.0,19280.0,803.0,2.0
SHORT,空头持仓排名,20251024,SHFE.rb2605,SHFE,rb2605,Z中信期货,17066,5586,2,13445.0,1397.0,3.0,19280.0,803.0,2.0
SHORT,空头持仓排名,20251024,SHFE.rb2601,SHFE,rb2601,Z中信期货,257186,69706,2,268247.0,-32260.0,1.0,177725.0,25272.0,2.0
VOLUME,成交量排名,20251024,SHFE.rb2601,SHFE,rb2601,Z中信期货,257186,69706,2,268247.0,-32260.0,1.0,177725.0,25272.0,2.0
SHORT,空头持仓排名,20251024,SHFE.rb2603,SHFE,rb2603,Z中信期货,40900,7334,2,32269.0,1152.0,4.0,22577.0,546.0,5.0
VOLUME,成交量排名,20251024,SHFE.rb2603,SHFE,rb2603,Z中信期货,40900,7334,2,32269.0,1152.0,4.0,22577.0,546.0,5.0
LONG,多头持仓排名,20251024,SHFE.rb2601,SHFE,rb2601,Z中信期货,257186,69706,2,268247.0,-32260.0,1.0,177725.0,25272.0,2.0
VOLUME,成交量排名,20251027,SHFE.rb2603,SHFE,rb2603,Z中信期货,48158,7258,1,37679.0,5410.0,3.0,23103.0,526.0,5.0
VOLUME,成交量排名,20251027,SHFE.rb2605,SHFE,rb2605,Z中信期货,17814,748,1,15084.0,1639.0,3.0,19323.0,43.0,2.0
LONG,多头持仓排名,20251027,SHFE.rb2605,SHFE,rb2605,Z中信期货,17814,748,1,15084.0,1639.0,3.0,19323.0,43.0,2.0
SHORT,空头持仓排名,20251027,SHFE.rb2601,SHFE,rb2601,Z中信期货,371694,114508,2,270988.0,2741.0,1.0,157912.0,-19813.0,2.0
LONG,多头持仓排名,20251027,SHFE.rb2603,SHFE,rb2603,Z中信期货,48158,7258,1,37679.0,5410.0,3.0,23103.0,526.0,5.0
VOLUME,成交量排名,20251027,SHFE.rb2601,SHFE,rb2601,Z中信期货,371694,114508,2,270988.0,2741.0,1.0,157912.0,-19813.0,2.0
SHORT,空头持仓排名,20251027,SHFE.rb2605,SHFE,rb2605,Z中信期货,17814,748,1,15084.0,1639.0,3.0,19323.0,43.0,2.0
SHORT,空头持仓排名,20251027,SHFE.rb2603,SHFE,rb2603,Z中信期货,48158,7258,1,37679.0,5410.0,3.0,23103.0,526.0,5.0
LONG,多头持仓排名,20251027,SHFE.rb2601,SHFE,rb2601,Z中信期货,371694,114508,2,270988.0,2741.0,1.0,157912.0,-19813.0,2.0
SHORT,空头持仓排名,20251028,SHFE.rb2601,SHFE,rb2601,Z中信期货,314380,-57314,2,260308.0,-10680.0,1.0,148178.0,-9734.0,2.0
VOLUME,成交量排名,20251028,SHFE.rb2601,SHFE,rb2601,Z中信期货,314380,-57314,2,260308.0,-10680.0,1.0,148178.0,-9734.0,2.0
SHORT,空头持仓排名,20251028,SHFE.rb2603,SHFE,rb2603,Z中信期货,37041,-11117,2,35469.0,-2210.0,3.0,21900.0,-1203.0,6.0
LONG,多头持仓排名,20251028,SHFE.rb2603,SHFE,rb2603,Z中信期货,37041,-11117,2,35469.0,-2210.0,3.0,21900.0,-1203.0,6.0
VOLUME,成交量排名,20251028,SHFE.rb2605,SHFE,rb2605,Z中信期货,17797,-17,1,14818.0,-266.0,2.0,19582.0,259.0,2.0
SHORT,空头持仓排名,20251028,SHFE.rb2605,SHFE,rb2605,Z中信期货,17797,-17,1,14818.0,-266.0,2.0,19582.0,259.0,2.0
LONG,多头持仓排名,20251028,SHFE.rb2605,SHFE,rb2605,Z中信期货,17797,-17,1,14818.0,-266.0,2.0,19582.0,259.0,2.0
VOLUME,成交量排名,20251028,SHFE.rb2603,SHFE,rb2603,Z中信期货,37041,-11117,2,35469.0,-2210.0,3.0,21900.0,-1203.0,6.0
LONG,多头持仓排名,20251028,SHFE.rb2601,SHFE,rb2601,Z中信期货,314380,-57314,2,260308.0,-10680.0,1.0,148178.0,-9734.0,2.0
SHORT,空头持仓排名,20251029,SHFE.rb2601,SHFE,rb2601,Z中信期货,274281,-40099,2,263982.0,3674.0,1.0,130469.0,-17709.0,2.0
LONG,多头持仓排名,20251029,SHFE.rb2605,SHFE,rb2605,Z中信期货,22575,4778,1,16204.0,1386.0,2.0,19695.0,113.0,2.0
VOLUME,成交量排名,20251029,SHFE.rb2601,SHFE,rb2601,Z中信期货,274281,-40099,2,263982.0,3674.0,1.0,130469.0,-17709.0,2.0
SHORT,空头持仓排名,20251029,SHFE.rb2605,SHFE,rb2605,Z中信期货,22575,4778,1,16204.0,1386.0,2.0,19695.0,113.0,2.0
VOLUME,成交量排名,20251029,SHFE.rb2603,SHFE,rb2603,Z中信期货,42577,5536,2,40496.0,5027.0,3.0,22806.0,906.0,7.0
LONG,多头持仓排名,20251029,SHFE.rb2603,SHFE,rb2603,Z中信期货,42577,5536,2,40496.0,5027.0,3.0,22806.0,906.0,7.0
VOLUME,成交量排名,20251029,SHFE.rb2605,SHFE,rb2605,Z中信期货,22575,4778,1,16204.0,1386.0,2.0,19695.0,113.0,2.0
LONG,多头持仓排名,20251029,SHFE.rb2601,SHFE,rb2601,Z中信期货,274281,-40099,2,263982.0,3674.0,1.0,130469.0,-17709.0,2.0
SHORT,空头持仓排名,20251029,SHFE.rb2603,SHFE,rb2603,Z中信期货,42577,5536,2,40496.0,5027.0,3.0,22806.0,906.0,7.0
SHORT,空头持仓排名,20251030,SHFE.rb2601,SHFE,rb2601,Z中信期货,325323,51042,2,254718.0,-9264.0,1.0,128700.0,-1769.0,3.0
SHORT,空头持仓排名,20251030,SHFE.rb2603,SHFE,rb2603,Z中信期货,43657,1080,1,38949.0,-1547.0,3.0,22470.0,-336.0,7.0
VOLUME,成交量排名,20251030,SHFE.rb2605,SHFE,rb2605,Z中信期货,28241,5666,2,16222.0,18.0,2.0,20056.0,361.0,2.0
LONG,多头持仓排名,20251030,SHFE.rb2603,SHFE,rb2603,Z中信期货,43657,1080,1,38949.0,-1547.0,3.0,22470.0,-336.0,7.0
VOLUME,成交量排名,20251030,SHFE.rb2601,SHFE,rb2601,Z中信期货,325323,51042,2,254718.0,-9264.0,1.0,128700.0,-1769.0,3.0
SHORT,空头持仓排名,20251030,SHFE.rb2605,SHFE,rb2605,Z中信期货,28241,5666,2,16222.0,18.0,2.0,20056.0,361.0,2.0
VOLUME,成交量排名,20251030,SHFE.rb2603,SHFE,rb2603,Z中信期货,43657,1080,1,38949.0,-1547.0,3.0,22470.0,-336.0,7.0
LONG,多头持仓排名,20251030,SHFE.rb2601,SHFE,rb2601,Z中信期货,325323,51042,2,254718.0,-9264.0,1.0,128700.0,-1769.0,3.0
LONG,多头持仓排名,20251030,SHFE.rb2605,SHFE,rb2605,Z中信期货,28241,5666,2,16222.0,18.0,2.0,20056.0,361.0,2.0
SHORT,空头持仓排名,20251031,SHFE.rb2605,SHFE,rb2605,Z中信期货,27744,-497,1,16730.0,508.0,2.0,19898.0,-158.0,2.0
LONG,多头持仓排名,20251031,SHFE.rb2605,SHFE,rb2605,Z中信期货,27744,-497,1,16730.0,508.0,2.0,19898.0,-158.0,2.0
VOLUME,成交量排名,20251031,SHFE.rb2603,SHFE,rb2603,Z中信期货,16350,-27307,2,40211.0,1262.0,3.0,22344.0,-126.0,7.0
VOLUME,成交量排名,20251031,SHFE.rb2601,SHFE,rb2601,Z中信期货,223754,-101569,2,259422.0,4704.0,1.0,124378.0,-4322.0,3.0
SHORT,空头持仓排名,20251031,SHFE.rb2601,SHFE,rb2601,Z中信期货,223754,-101569,2,259422.0,4704.0,1.0,124378.0,-4322.0,3.0
VOLUME,成交量排名,20251031,SHFE.rb2605,SHFE,rb2605,Z中信期货,27744,-497,1,16730.0,508.0,2.0,19898.0,-158.0,2.0
LONG,多头持仓排名,20251031,SHFE.rb2603,SHFE,rb2603,Z中信期货,16350,-27307,2,40211.0,1262.0,3.0,22344.0,-126.0,7.0
LONG,多头持仓排名,20251031,SHFE.rb2601,SHFE,rb2601,Z中信期货,223754,-101569,2,259422.0,4704.0,1.0,124378.0,-4322.0,3.0
SHORT,空头持仓排名,20251031,SHFE.rb2603,SHFE,rb2603,Z中信期货,16350,-27307,2,40211.0,1262.0,3.0,22344.0,-126.0,7.0
SHORT,空头持仓排名,20251103,SHFE.rb2603,SHFE,rb2603,Z中信期货,21059,4709,2,39852.0,-359.0,3.0,21744.0,-600.0,7.0
SHORT,空头持仓排名,20251103,SHFE.rb2605,SHFE,rb2605,Z中信期货,16387,-11357,1,16628.0,-102.0,2.0,20411.0,513.0,2.0
VOLUME,成交量排名,20251103,SHFE.rb2603,SHFE,rb2603,Z中信期货,21059,4709,2,39852.0,-359.0,3.0,21744.0,-600.0,7.0
